@    title "RMSD"
@    xaxis  label "Time (ps)"
@    yaxis  label "RMSD (nm)"
28600.0000000    0.3321513
28700.0000000    0.3059728
28800.0000000    0.2802890
28900.0000000    0.4039446
29000.0000000    0.4067857
29100.0000000    0.3559131
29200.0000000    0.3226807
29300.0000000    0.3178368
29400.0000000    0.3886714
29500.0000000    0.3522904
29600.0000000    0.3521457
29700.0000000    0.3415025
29800.0000000    0.3412949
29900.0000000    0.2579754
30000.0000000    0.2417193
30100.0000000    0.3276172
30200.0000000    0.4948732
30300.0000000    0.4660063
30400.0000000    0.4308417
30500.0000000    0.4448755
30600.0000000    0.4168118
30700.0000000    0.3626308
30800.0000000    0.4466818
30900.0000000    0.4400012
31000.0000000    0.3997179
31100.0000000    0.3717505
31200.0000000    0.4582057
31300.0000000    0.4153855
31400.0000000    0.3908242
31500.0000000    0.4207059
31600.0000000    0.3258499
31700.0000000    0.4467742
31800.0000000    0.4793814
31900.0000000    0.4628178
32000.0000000    0.3995779
32100.0000000    0.4837407
32200.0000000    0.3666573
32300.0000000    0.3994519
32400.0000000    0.4511304
32500.0000000    0.4751231
32600.0000000    0.4064150
32700.0000000    0.3074708
32800.0000000    0.3897971
32900.0000000    0.3623106
33000.0000000    0.2729985
33100.0000000    0.2898148
33200.0000000    0.3375702
33300.0000000    0.4985194
33400.0000000    0.4108986
33500.0000000    0.3716905
33600.0000000    0.3510930
33700.0000000    0.3275988
33800.0000000    0.4110307
33900.0000000    0.4195311
34000.0000000    0.3026142
34100.0000000    0.4435833
34200.0000000    0.3312928
34300.0000000    0.3983108
34400.0000000    0.3243594
34500.0000000    0.3995012
34600.0000000    0.3516823
34700.0000000    0.2917254
34800.0000000    0.3253414
34900.0000000    0.3247829
35000.0000000    0.2764446
35100.0000000    0.3016473
35200.0000000    0.4199156
35300.0000000    0.4121810
35400.0000000    0.3598643
35500.0000000    0.3278053
35600.0000000    0.3647314
35700.0000000    0.2386444
35800.0000000    0.2457181
35900.0000000    0.2742825
36000.0000000    0.2004329
36100.0000000    0.2480997
36200.0000000    0.2188405
36300.0000000    0.2903669
36400.0000000    0.2060105
36500.0000000    0.2288366
36600.0000000    0.2626149
36700.0000000    0.2538393
36800.0000000    0.2049800
36900.0000000    0.2453837
37000.0000000    0.2224481
37100.0000000    0.2608263
37200.0000000    0.2339327
37300.0000000    0.2750690
37400.0000000    0.2464901
37500.0000000    0.2748478
37600.0000000    0.2642609
37700.0000000    0.2011506
37800.0000000    0.2335558
37900.0000000    0.1963290
38000.0000000    0.1611153
38100.0000000    0.1646864
38200.0000000    0.2099724
38300.0000000    0.2189896
38400.0000000    0.2142942
38500.0000000    0.1986752
38600.0000000    0.2661725
38700.0000000    0.2288465
38800.0000000    0.2222012
38900.0000000    0.2876233
39000.0000000    0.1884471
39100.0000000    0.2031102
39200.0000000    0.2043108
39300.0000000    0.1852665
39400.0000000    0.2616197
39500.0000000    0.2323622
39600.0000000    0.2370679
39700.0000000    0.2546085
39800.0000000    0.1685516
39900.0000000    0.2284302
40000.0000000    0.2710772
40100.0000000    0.2378140
40200.0000000    0.2459719
40300.0000000    0.2996117
40400.0000000    0.2480074
40500.0000000    0.2332894
40600.0000000    0.2322496
40700.0000000    0.2491060
40800.0000000    0.2563442
40900.0000000    0.2428086
41000.0000000    0.2634265
41100.0000000    0.2656674
41200.0000000    0.2307942
41300.0000000    0.2369959
41400.0000000    0.2546474
41500.0000000    0.2089091
41600.0000000    0.2471531
41700.0000000    0.2133317
41800.0000000    0.1943432
41900.0000000    0.1660316
42000.0000000    0.2018390
42100.0000000    0.1916774
42200.0000000    0.2487689
42300.0000000    0.2553170
42400.0000000    0.2380768
42500.0000000    0.2352916
42600.0000000    0.1994104
42700.0000000    0.1938565
42800.0000000    0.2149222
42900.0000000    0.2528806
43000.0000000    0.1493885
43100.0000000    0.1682387
43200.0000000    0.2017616
43300.0000000    0.1536306
43400.0000000    0.1855133
43500.0000000    0.1430640
43600.0000000    0.2184287
43700.0000000    0.2446969
43800.0000000    0.2114546
43900.0000000    0.1923661
44000.0000000    0.2264713
44100.0000000    0.1825258
44200.0000000    0.1784596
44300.0000000    0.1777303
44400.0000000    0.1919618
44500.0000000    0.1931961
44600.0000000    0.1395636
44700.0000000    0.1604846
44800.0000000    0.1652903
44900.0000000    0.1289774
45000.0000000    0.1342742
45100.0000000    0.1801872
45200.0000000    0.1806289
45300.0000000    0.1713824
45400.0000000    0.1907396
45500.0000000    0.1937998
45600.0000000    0.2292073
45700.0000000    0.1976380
45800.0000000    0.2042416
45900.0000000    0.1650118
46000.0000000    0.1615389
46100.0000000    0.1922992
46200.0000000    0.2005327
46300.0000000    0.1817824
46400.0000000    0.2206516
46500.0000000    0.1936344
46600.0000000    0.2420368
46700.0000000    0.2020101
46800.0000000    0.1771566
46900.0000000    0.1907337
47000.0000000    0.1714762
47100.0000000    0.2034060
47200.0000000    0.1740907
47300.0000000    0.1747981
47400.0000000    0.2135634
47500.0000000    0.1795588
47600.0000000    0.1700520
47700.0000000    0.2381393
47800.0000000    0.1926542
47900.0000000    0.1999677
48000.0000000    0.2199424
48100.0000000    0.2097222
48200.0000000    0.2088599
48300.0000000    0.1950164
48400.0000000    0.2527519
48500.0000000    0.2514327
48600.0000000    0.2487539
48700.0000000    0.2004437
48800.0000000    0.1615056
48900.0000000    0.2214340
49000.0000000    0.2175590
49100.0000000    0.2085775
49200.0000000    0.1852793
49300.0000000    0.2172899
49400.0000000    0.1660396
49500.0000000    0.2026537
49600.0000000    0.1710700
49700.0000000    0.2014188
49800.0000000    0.2608357
49900.0000000    0.2003124
50000.0000000    0.1894417
50100.0000000    0.1551162
50200.0000000    0.1996675
50300.0000000    0.2469660
50400.0000000    0.2174146
50500.0000000    0.1862411
50600.0000000    0.1600249
50700.0000000    0.2060449
50800.0000000    0.2077212
50900.0000000    0.1898899
51000.0000000    0.2083029
51100.0000000    0.1788128
51200.0000000    0.1588500
51300.0000000    0.1565951
51400.0000000    0.2032776
51500.0000000    0.2270725
51600.0000000    0.2177586
51700.0000000    0.1892394
51800.0000000    0.1975972
51900.0000000    0.2148333
52000.0000000    0.2104742
52100.0000000    0.2140027
52200.0000000    0.1979638
52300.0000000    0.2118408
52400.0000000    0.2147014
52500.0000000    0.1962416
52600.0000000    0.1754136
52700.0000000    0.2147848
52800.0000000    0.1953079
52900.0000000    0.1957753
53000.0000000    0.2336396
53100.0000000    0.2380918
53200.0000000    0.1893673
53300.0000000    0.1825912
53400.0000000    0.1690333
53500.0000000    0.1953872
53600.0000000    0.1874406
53700.0000000    0.1647273
53800.0000000    0.1417496
53900.0000000    0.2011238
54000.0000000    0.1975773
54100.0000000    0.2495961
54200.0000000    0.2346395
54300.0000000    0.1975631
54400.0000000    0.2264797
54500.0000000    0.1740333
54600.0000000    0.2606004
54700.0000000    0.2332933
54800.0000000    0.1603075
54900.0000000    0.1948538
55000.0000000    0.2236058
55100.0000000    0.2113852
55200.0000000    0.2488557
55300.0000000    0.1843887
55400.0000000    0.2015565
55500.0000000    0.1698522
55600.0000000    0.2211601
55700.0000000    0.1805943
55800.0000000    0.2034529
55900.0000000    0.2351389
56000.0000000    0.1836079
56100.0000000    0.1653561
56200.0000000    0.1970195
56300.0000000    0.1571795
56400.0000000    0.1691648
56500.0000000    0.1669117
56600.0000000    0.2188732
56700.0000000    0.1587075
56800.0000000    0.2102874
56900.0000000    0.2098447
57000.0000000    0.1945110
57100.0000000    0.1236042
57200.0000000    0.1792843
57300.0000000    0.1934290
57400.0000000    0.2035195
57500.0000000    0.2115210
57600.0000000    0.2080934
57700.0000000    0.1897747
57800.0000000    0.2620553
57900.0000000    0.1915165
58000.0000000    0.1701276
58100.0000000    0.2123220
58200.0000000    0.2051405
58300.0000000    0.2030420
58400.0000000    0.1985613
58500.0000000    0.2076530
58600.0000000    0.2389321
58700.0000000    0.2363458
58800.0000000    0.2661427
58900.0000000    0.1886980
59000.0000000    0.2598164
59100.0000000    0.2015737
59200.0000000    0.2803571
59300.0000000    0.2069334
59400.0000000    0.2137231
59500.0000000    0.2045430
59600.0000000    0.2644518
59700.0000000    0.2145960
59800.0000000    0.2178041
59900.0000000    0.1985475
60000.0000000    0.1933819
60100.0000000    0.2584994
60200.0000000    0.2331177
60300.0000000    0.1810068
60400.0000000    0.2406203
60500.0000000    0.1859642
60600.0000000    0.2128495
60700.0000000    0.1995941
60800.0000000    0.1803470
60900.0000000    0.2314602
61000.0000000    0.1781912
61100.0000000    0.2026060
61200.0000000    0.2863737
61300.0000000    0.2266494
61400.0000000    0.2128561
61500.0000000    0.2075979
61600.0000000    0.2589968
61700.0000000    0.2488698
61800.0000000    0.1894603
61900.0000000    0.2758344
62000.0000000    0.2077359
62100.0000000    0.2069170
62200.0000000    0.2583986
62300.0000000    0.1976574
62400.0000000    0.2325515
62500.0000000    0.2355341
62600.0000000    0.2226377
62700.0000000    0.2567192
62800.0000000    0.2509294
62900.0000000    0.2262626
63000.0000000    0.2033846
63100.0000000    0.2578821
63200.0000000    0.2164332
63300.0000000    0.2409167
63400.0000000    0.2703383
63500.0000000    0.2958044
63600.0000000    0.2611892
63700.0000000    0.2525142
63800.0000000    0.2339507
63900.0000000    0.2357560
64000.0000000    0.2372590
64100.0000000    0.2143463
64200.0000000    0.2419245
64300.0000000    0.2619848
64400.0000000    0.1967200
64500.0000000    0.1925942
64600.0000000    0.1961004
64700.0000000    0.2217044
64800.0000000    0.2480151
64900.0000000    0.2105500
65000.0000000    0.2498681
65100.0000000    0.2996061
65200.0000000    0.2355512
65300.0000000    0.2749930
65400.0000000    0.2323616
65500.0000000    0.2444877
65600.0000000    0.2143152
65700.0000000    0.2940593
65800.0000000    0.2507459
65900.0000000    0.2813553
66000.0000000    0.2906479
66100.0000000    0.2378027
66200.0000000    0.2200568
66300.0000000    0.2648701
66400.0000000    0.2731529
66500.0000000    0.2611211
66600.0000000    0.2657070
66700.0000000    0.3012137
66800.0000000    0.2883425
66900.0000000    0.2541929
67000.0000000    0.3162990
67100.0000000    0.2730656
67200.0000000    0.2371458
67300.0000000    0.2554768
67400.0000000    0.2236633
67500.0000000    0.3327065
67600.0000000    0.2258639
67700.0000000    0.2593092
67800.0000000    0.2325198
67900.0000000    0.2527711
68000.0000000    0.2159756
68100.0000000    0.2900921
68200.0000000    0.3039411
68300.0000000    0.2994879
68400.0000000    0.2632979
68500.0000000    0.2276388
68600.0000000    0.2584279
68700.0000000    0.2868995
68800.0000000    0.2561866
68900.0000000    0.2395217
69000.0000000    0.2137986
69100.0000000    0.2638590
69200.0000000    0.2745481
69300.0000000    0.2754752
69400.0000000    0.2906143
69500.0000000    0.2247821
69600.0000000    0.2522133
69700.0000000    0.2842234
69800.0000000    0.2434213
69900.0000000    0.2980218
70000.0000000    0.2799529
70100.0000000    0.2144019
70200.0000000    0.2708432
70300.0000000    0.1887700
70400.0000000    0.1634639
70500.0000000    0.2653760
70600.0000000    0.2952405
70700.0000000    0.2461419
70800.0000000    0.2217223
70900.0000000    0.2608038
71000.0000000    0.2659647
71100.0000000    0.2044231
71200.0000000    0.2633209
71300.0000000    0.2214644
71400.0000000    0.2159809
71500.0000000    0.2702358
71600.0000000    0.2349348
71700.0000000    0.2382400
71800.0000000    0.2199890
71900.0000000    0.2237268
72000.0000000    0.2165645
72100.0000000    0.1966040
72200.0000000    0.2815016
72300.0000000    0.2578243
72400.0000000    0.2536511
72500.0000000    0.2502730
72600.0000000    0.2622060
72700.0000000    0.1977762
72800.0000000    0.2485316
72900.0000000    0.1864550
73000.0000000    0.2531462
73100.0000000    0.2380859
73200.0000000    0.2385708
73300.0000000    0.1933662
73400.0000000    0.2669681
73500.0000000    0.2724772
73600.0000000    0.2878644
73700.0000000    0.2335443
73800.0000000    0.2162980
73900.0000000    0.1980741
74000.0000000    0.2470255
74100.0000000    0.2729852
74200.0000000    0.2604095
74300.0000000    0.2093083
74400.0000000    0.1937703
74500.0000000    0.1948730
74600.0000000    0.2367826
74700.0000000    0.2614990
74800.0000000    0.2367017
74900.0000000    0.2638340
75000.0000000    0.2209262
75100.0000000    0.1268300
75200.0000000    0.2517755
75300.0000000    0.2135043
75400.0000000    0.1748971
75500.0000000    0.1919320
75600.0000000    0.2061992
75700.0000000    0.1925904
75800.0000000    0.2115969
75900.0000000    0.2018521
76000.0000000    0.1654527
76100.0000000    0.1985181
76200.0000000    0.2178014
76300.0000000    0.1908897
76400.0000000    0.1974138
76500.0000000    0.2070744
76600.0000000    0.2109670
76700.0000000    0.2189118
76800.0000000    0.2081272
76900.0000000    0.1856032
77000.0000000    0.1934604
77100.0000000    0.2326574
77200.0000000    0.2145217
77300.0000000    0.1703315
77400.0000000    0.2153820
77500.0000000    0.1813722
77600.0000000    0.2248277
77700.0000000    0.1923811
77800.0000000    0.2075749
77900.0000000    0.1957616
78000.0000000    0.2121021
78100.0000000    0.1516009
78200.0000000    0.2181346
78300.0000000    0.1995520
78400.0000000    0.2124716
78500.0000000    0.1933305
78600.0000000    0.2150291
78700.0000000    0.2528843
78800.0000000    0.1924840
78900.0000000    0.2024584
79000.0000000    0.1916022
79100.0000000    0.2724050
79200.0000000    0.2211951
79300.0000000    0.2260124
79400.0000000    0.2359819
79500.0000000    0.2182278
79600.0000000    0.2394159
79700.0000000    0.2240058
79800.0000000    0.2230585
79900.0000000    0.2606469
80000.0000000    0.2092542
80100.0000000    0.1960413
80200.0000000    0.1768351
80300.0000000    0.2110510
80400.0000000    0.2451051
80500.0000000    0.2343724
80600.0000000    0.2724033
80700.0000000    0.2776073
80800.0000000    0.2629989
80900.0000000    0.1582211
81000.0000000    0.2254194
81100.0000000    0.1690017
81200.0000000    0.2488178
81300.0000000    0.2212916
81400.0000000    0.2233808
81500.0000000    0.2160180
81600.0000000    0.2080286
81700.0000000    0.2247462
81800.0000000    0.1952794
81900.0000000    0.2004707
82000.0000000    0.1942276
82100.0000000    0.2007041
82200.0000000    0.2627320
82300.0000000    0.2207498
82400.0000000    0.2267291
82500.0000000    0.2268266
82600.0000000    0.2961177
82700.0000000    0.2754267
82800.0000000    0.2113739
82900.0000000    0.1785060
83000.0000000    0.2144062
83100.0000000    0.1939240
83200.0000000    0.2557511
83300.0000000    0.1913576
83400.0000000    0.1787934
83500.0000000    0.2739340
83600.0000000    0.2481962
83700.0000000    0.1834080
83800.0000000    0.2222948
83900.0000000    0.2125913
84000.0000000    0.1972121
84100.0000000    0.2163580
84200.0000000    0.1641302
84300.0000000    0.2188717
84400.0000000    0.2478870
84500.0000000    0.2014172
84600.0000000    0.2420341
84700.0000000    0.1876864
84800.0000000    0.2173613
84900.0000000    0.2222031
85000.0000000    0.2190845
85100.0000000    0.2364200
85200.0000000    0.2119949
85300.0000000    0.2146997
85400.0000000    0.2228443
85500.0000000    0.2281308
85600.0000000    0.2398722
85700.0000000    0.2378129
85800.0000000    0.2216967
85900.0000000    0.1907249
86000.0000000    0.2448928
86100.0000000    0.2657612
86200.0000000    0.2427936
86300.0000000    0.2461858
86400.0000000    0.2649420
86500.0000000    0.1907528
86600.0000000    0.2032132
86700.0000000    0.2229166
86800.0000000    0.2181352
86900.0000000    0.1888076
87000.0000000    0.1960805
87100.0000000    0.2051879
87200.0000000    0.2230643
87300.0000000    0.2321554
87400.0000000    0.1973691
87500.0000000    0.2830960
87600.0000000    0.2916550
87700.0000000    0.2816517
87800.0000000    0.2086114
87900.0000000    0.2345553
88000.0000000    0.2170538
88100.0000000    0.2139450
88200.0000000    0.1914632
88300.0000000    0.2726657
88400.0000000    0.2165633
88500.0000000    0.2166505
88600.0000000    0.2063373
88700.0000000    0.2027970
88800.0000000    0.2353125
88900.0000000    0.2372316
89000.0000000    0.2066594
89100.0000000    0.2394545
89200.0000000    0.2214164
89300.0000000    0.1881547
89400.0000000    0.1824978
89500.0000000    0.1975380
89600.0000000    0.2411296
89700.0000000    0.2070142
89800.0000000    0.2137735
89900.0000000    0.2323721
90000.0000000    0.2455027
90100.0000000    0.2188246
90200.0000000    0.2192258
90300.0000000    0.2069291
90400.0000000    0.2056829
90500.0000000    0.2146038
90600.0000000    0.2838841
90700.0000000    0.1600256
90800.0000000    0.2017671
90900.0000000    0.2308524
91000.0000000    0.2030641
91100.0000000    0.2222609
91200.0000000    0.2859870
91300.0000000    0.2061136
91400.0000000    0.2431864
91500.0000000    0.2261661
91600.0000000    0.2433380
91700.0000000    0.2076369
91800.0000000    0.2764096
91900.0000000    0.2428394
92000.0000000    0.2097784
92100.0000000    0.2146924
92200.0000000    0.2137406
92300.0000000    0.1952547
92400.0000000    0.1877402
92500.0000000    0.2110752
92600.0000000    0.2974769
92700.0000000    0.2232050
92800.0000000    0.2710068
92900.0000000    0.2231701
93000.0000000    0.2335723
93100.0000000    0.2338865
93200.0000000    0.2258943
93300.0000000    0.2782217
93400.0000000    0.2656676
93500.0000000    0.2251689
93600.0000000    0.2392033
93700.0000000    0.1971000
93800.0000000    0.2856500
93900.0000000    0.2197568
94000.0000000    0.2294305
94100.0000000    0.2593202
94200.0000000    0.2364853
94300.0000000    0.2430402
94400.0000000    0.2534907
94500.0000000    0.2253347
94600.0000000    0.2540794
94700.0000000    0.2312683
94800.0000000    0.2729059
94900.0000000    0.2247295
95000.0000000    0.2159809
95100.0000000    0.2793435
95200.0000000    0.2306004
95300.0000000    0.2188121
95400.0000000    0.2876237
95500.0000000    0.2138880
95600.0000000    0.2362928
95700.0000000    0.2077053
95800.0000000    0.2141886
95900.0000000    0.2622375
96000.0000000    0.2258668
96100.0000000    0.2584196
96200.0000000    0.2284660
96300.0000000    0.2049121
96400.0000000    0.2463277
96500.0000000    0.2515533
96600.0000000    0.2382933
96700.0000000    0.2266281
96800.0000000    0.2909382
96900.0000000    0.2453832
97000.0000000    0.2533150
97100.0000000    0.2321872
97200.0000000    0.2058310
97300.0000000    0.1824565
97400.0000000    0.2002167
97500.0000000    0.2420730
97600.0000000    0.2121800
97700.0000000    0.2680605
97800.0000000    0.2092339
97900.0000000    0.1695795
98000.0000000    0.2163297
98100.0000000    0.2555014
98200.0000000    0.2150143
98300.0000000    0.2642517
98400.0000000    0.1857902
98500.0000000    0.2283053
98600.0000000    0.2217667
98700.0000000    0.2376481
98800.0000000    0.2432950
98900.0000000    0.1462624
99000.0000000    0.2045027
99100.0000000    0.2132415
99200.0000000    0.2081077
99300.0000000    0.2670000
99400.0000000    0.2452804
99500.0000000    0.1735661
99600.0000000    0.1983082
99700.0000000    0.2377282
99800.0000000    0.2294124
99900.0000000    0.2033249
100000.0000000    0.1939970
100100.0000000    0.2506587
100200.0000000    0.2524107
100300.0000000    0.2121712
100400.0000000    0.2393633
100500.0000000    0.2940539
100600.0000000    0.1889421
100700.0000000    0.2169181
100800.0000000    0.2128476
100900.0000000    0.2208227
101000.0000000    0.2216041
101100.0000000    0.2220361
101200.0000000    0.1654112
101300.0000000    0.2160037
101400.0000000    0.1831873
101500.0000000    0.2399172
101600.0000000    0.2125295
101700.0000000    0.2338135
101800.0000000    0.2314051
101900.0000000    0.2562180
102000.0000000    0.2304483
102100.0000000    0.2562805
102200.0000000    0.1862813
102300.0000000    0.2778502
102400.0000000    0.2385300
102500.0000000    0.2586296
102600.0000000    0.1939883
102700.0000000    0.2386826
102800.0000000    0.2440581
102900.0000000    0.2796645
103000.0000000    0.2135926
103100.0000000    0.2341037
103200.0000000    0.2337698
103300.0000000    0.2686503
103400.0000000    0.2556621
103500.0000000    0.2255187
103600.0000000    0.2149834
103700.0000000    0.2464800
103800.0000000    0.2007338
103900.0000000    0.3029160
104000.0000000    0.1980923
104100.0000000    0.2163663
104200.0000000    0.2686771
104300.0000000    0.3034477
104400.0000000    0.2620330
104500.0000000    0.2643114
104600.0000000    0.2394045
104700.0000000    0.2265459
104800.0000000    0.2544990
104900.0000000    0.2544438
105000.0000000    0.3045170
105100.0000000    0.2426117
105200.0000000    0.2644722
105300.0000000    0.1896072
105400.0000000    0.1883848
105500.0000000    0.2419731
105600.0000000    0.1993852
105700.0000000    0.2330584
105800.0000000    0.2705539
105900.0000000    0.2404118
106000.0000000    0.2290658
106100.0000000    0.2086792
106200.0000000    0.2610504
106300.0000000    0.3062174
106400.0000000    0.2054053
106500.0000000    0.2291023
